,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
502,-0.043050,0.079035,0.286795,0.298923,0.242013,-0.020506,-0.034430,-0.170829,0.458897,0.548319,0.277062,0.126950,0.069649,0.145719,0.087388,0.076944,-0.028896,0.289607,-0.081362,0.161906
503,-0.288157,-0.041875,0.196742,-0.180536,0.263677,0.118491,-0.091993,-0.472238,0.475065,0.557360,0.505500,-0.512255,0.124630,0.394473,0.022352,0.049342,0.398046,0.518721,-0.220107,0.134353
504,-0.608993,-0.080697,-0.128370,0.159638,0.270720,0.119114,-0.037961,-0.646389,0.266780,0.460463,0.327775,-0.309768,0.149780,0.186742,0.081190,0.009446,0.330709,0.399989,-0.219174,0.043374
505,-0.696404,-0.150073,-0.038611,0.303477,0.258654,0.447028,-0.114082,-0.582356,0.231833,1.026935,0.483757,-0.275248,0.370307,0.443020,0.283075,0.006031,0.134801,0.264783,-0.119341,0.405320
506,-0.362707,-0.010210,0.161983,0.016590,0.308042,0.190015,-0.042945,-0.425735,0.384614,0.689605,0.522179,-0.293425,-0.000528,0.106006,0.033611,0.002496,0.266367,0.464400,-0.153498,0.122424
507,-0.260578,0.017965,0.226578,0.123732,0.378360,0.110943,-0.012494,-0.358813,0.425539,0.698002,0.506671,-0.121695,0.007362,0.104080,-0.017030,-0.014721,0.244313,0.435985,-0.108066,0.150403
508,-0.163609,0.028790,0.064371,0.111458,0.182227,0.151419,-0.111953,-0.324452,0.295847,0.520760,0.353442,-0.204397,0.060605,0.100108,0.047105,-0.015244,0.095599,0.210874,-0.175480,0.037449
509,-0.280047,-0.035717,0.170692,-0.587614,0.293078,0.021153,0.081607,-0.059152,0.148537,0.514010,0.607488,-0.371174,-0.071646,0.023190,-0.129164,0.169248,0.318992,0.372727,0.047690,0.075631
510,-0.236646,-0.015048,0.368419,-0.832139,0.575824,0.021649,0.089485,-0.009044,0.304191,0.729755,0.897157,-0.379598,-0.144799,0.033786,-0.221784,0.225157,0.314578,0.502865,0.151566,0.156523
511,-0.355037,-0.003130,0.295180,-0.633001,0.385487,0.051958,0.131652,-0.062150,0.134432,0.624690,0.741711,-0.363244,-0.163869,-0.063291,-0.180276,0.233273,0.362767,0.515164,0.100487,0.152540
512,-0.231480,-0.048737,0.256056,-0.782034,0.246974,-0.005524,0.155540,-0.021554,-0.012006,0.454401,0.723863,-0.557135,-0.066861,0.021441,-0.114689,0.168421,0.388528,0.436294,0.116277,0.125134
513,-0.165292,-0.092182,-0.238161,0.334815,0.052757,0.174519,-0.117116,-0.443767,0.315340,0.639654,0.232904,-0.136205,0.356288,0.092777,0.065260,0.033602,-0.210145,0.008301,-0.405968,0.192127
514,-0.164455,-0.107913,-0.033950,0.230977,0.222188,0.067685,-0.151330,-0.407653,0.513312,0.447963,0.280349,-0.096719,0.017097,0.115030,-0.012763,0.034041,0.219098,0.354811,-0.226655,0.123720
515,-0.174117,-0.063804,-0.035142,0.298788,0.248615,0.021841,-0.193363,-0.405998,0.547141,0.595155,0.378925,-0.001250,0.089247,0.116136,-0.010159,0.024240,0.163452,0.415706,-0.391334,0.195218
516,-0.262833,-0.004840,0.193872,0.178861,0.290727,0.154652,0.002055,-0.327365,0.355261,0.483430,0.441306,-0.095800,0.081963,0.133734,0.016612,0.100993,0.167480,0.448738,-0.125526,0.029561
517,-0.323301,0.020928,0.005416,0.027156,0.318196,0.185897,-0.056520,-0.476155,0.259958,0.598407,0.344434,-0.329538,0.016775,0.083089,-0.017931,-0.004373,0.357701,0.426209,-0.069572,0.008249
518,-0.228464,-0.159662,0.142645,0.366852,0.154476,0.065133,0.018838,-0.585379,0.592400,0.850423,0.396657,0.005808,0.203057,0.004248,0.164823,0.369250,0.012267,0.272348,-0.333877,0.322535
519,-0.136978,-0.000019,0.189694,0.271621,0.469152,0.287833,-0.246309,-0.574600,0.328563,0.742562,0.260472,-0.208604,0.253179,0.022890,0.161360,0.299125,0.212577,0.401451,-0.253087,0.154438
520,-0.157114,-0.093255,0.417761,-0.251222,0.237359,0.103606,0.095691,-0.299511,0.425058,0.580164,0.459820,-0.429137,0.211858,0.509122,0.198964,0.155923,0.361834,0.450732,-0.152042,0.039082
521,-0.172609,0.082681,0.297164,-0.143551,0.113582,0.150428,-0.146982,-0.119317,-0.020427,0.455495,0.441143,-0.158360,-0.155355,-0.118638,-0.044645,0.043991,0.095874,0.378026,-0.123395,0.045569
522,-0.233390,0.044660,0.168002,-0.011921,0.264509,0.176021,0.003001,-0.338510,0.295071,0.496653,0.405488,-0.205887,-0.030915,0.101467,0.021673,0.005948,0.236806,0.395711,-0.133806,0.063374
523,-0.325006,-0.036580,-0.039116,0.101033,0.092990,0.145458,-0.121757,-0.445722,-0.035142,0.628776,0.587933,-0.354586,-0.035711,-0.190632,-0.196723,0.000177,0.389701,0.276813,-0.218200,-0.105278
524,-0.211910,-0.060013,0.192500,0.228641,0.206405,0.173918,-0.003690,-0.402610,0.372561,0.517590,0.162317,-0.175649,0.082864,0.102614,0.117139,0.061548,0.159955,0.305030,-0.037678,0.088033
525,-0.102879,0.097640,0.246364,-0.021595,0.173257,0.033993,-0.020165,-0.147578,0.197369,0.411175,0.238538,-0.157688,0.001239,-0.014066,-0.039181,0.008714,0.079065,0.196846,0.113292,-0.003258
526,-0.249899,-0.038304,0.256417,-0.747745,0.477123,0.025276,0.143916,-0.031751,0.284014,0.573786,0.752911,-0.312144,-0.151538,-0.049619,-0.134107,0.190587,0.364647,0.432385,0.156931,0.101381
527,-0.289850,-0.048239,0.160362,-0.530360,0.304015,0.062452,0.077395,-0.067640,0.196114,0.484206,0.615409,-0.386395,-0.077629,-0.008883,-0.117527,0.180952,0.338535,0.407007,0.068064,0.076461
528,-0.356053,0.034234,0.166895,-0.366356,0.237578,0.063654,0.117527,-0.141608,0.133510,0.454657,0.526733,-0.312965,-0.134189,-0.060051,-0.111271,0.167446,0.314767,0.385253,0.057105,0.075390
529,-0.387679,0.064100,0.312328,-0.020575,0.553824,0.125629,-0.074642,-0.236324,0.451262,0.730649,0.510223,-0.270269,-0.051244,0.105077,0.014222,0.053949,0.152043,0.619480,0.008464,0.011378
530,-0.348196,0.022029,0.269668,-0.131142,0.406755,0.153462,-0.000589,-0.346780,0.415812,0.735320,0.580043,-0.312640,-0.011307,0.129263,-0.014389,0.007384,0.330311,0.559238,-0.042946,0.075978
531,-0.142641,0.166838,0.346656,-0.100057,0.283286,-0.071162,0.018990,0.038583,0.136321,0.669268,0.559945,0.116099,-0.125476,-0.064069,-0.060785,-0.199071,-0.064409,0.323227,-0.165288,0.271112
532,-0.401874,-0.082815,0.165161,0.140849,0.335305,0.148352,-0.065429,-0.342552,0.301758,0.658166,0.541439,-0.207390,0.122640,0.116008,0.072987,-0.000300,0.316052,0.478227,-0.029919,0.117623
533,-0.270078,-0.066732,0.040122,0.270686,0.233923,0.043786,0.062962,-0.316292,0.278845,0.348737,0.350233,-0.029929,0.039958,0.074910,-0.041795,0.168915,0.256122,0.464383,-0.158378,-0.018764
534,-0.471076,-0.016260,0.177540,0.013918,0.441119,0.191025,-0.026675,-0.488009,0.434292,0.747841,0.580062,-0.316697,0.003133,0.093589,-0.021976,0.029385,0.366770,0.610662,-0.112314,0.119010
535,-0.253133,0.022959,0.226255,-0.078980,0.334619,0.166553,0.019820,-0.265310,0.188673,0.431008,0.323339,-0.251711,0.069561,0.091710,0.036207,-0.069666,0.173978,0.280187,0.124795,0.047392
536,-0.233241,0.099565,0.298289,0.134732,0.374089,0.068994,-0.032459,-0.311818,0.483112,0.761563,0.551454,-0.134227,0.052798,0.071264,0.037182,-0.020165,0.215176,0.442198,-0.135252,0.245792
537,-0.242666,0.208965,0.609640,-0.061954,0.365991,-0.100482,0.083316,-0.297911,0.046847,1.277246,0.798292,-0.113419,-0.085394,-0.099634,-0.175064,-0.175524,0.178224,0.377223,-0.092042,0.489425
538,-0.305714,-0.097913,0.058823,0.474744,0.284515,0.118937,0.033035,-0.396116,0.479922,0.542951,0.249300,-0.203990,0.145359,0.142017,0.057871,0.138309,0.207848,0.287670,-0.101883,-0.016349
539,-0.574507,0.093214,0.337520,0.103829,0.704513,0.231138,-0.046200,-0.588566,0.872866,1.086057,0.816527,-0.389051,-0.005037,0.135147,0.054775,0.070312,0.439004,0.975927,-0.344895,0.334490
540,-0.260928,-0.068045,-0.008598,0.261499,0.042478,0.143443,-0.076388,-0.333550,0.155906,0.449745,0.145636,-0.318095,0.195923,0.070924,0.047288,-0.033085,0.131783,0.138632,-0.105617,0.084954
541,-0.305797,0.014096,0.271413,-0.134826,0.381212,0.040116,0.057982,-0.196679,0.330380,0.538935,0.513853,-0.146116,-0.087373,0.027397,-0.072655,-0.029914,0.215103,0.491872,-0.009568,0.074453
542,-0.332744,0.002388,0.193615,0.102644,0.334885,0.295380,-0.023471,-0.366104,0.369775,0.498438,0.336068,-0.289443,0.055860,0.046804,0.018341,0.029363,0.227864,0.454764,-0.050367,0.044013
543,-0.223960,0.106736,0.351073,0.294853,0.393753,-0.028747,-0.048582,-0.179116,0.010458,1.089051,0.579517,0.133389,-0.059097,0.062846,-0.030444,-0.270913,0.024775,0.283962,-0.149350,0.286444
544,-0.373847,-0.036475,0.172252,0.037931,0.394940,0.186099,-0.026621,-0.475765,0.334840,0.663006,0.466860,-0.370405,0.067212,0.185350,0.023125,-0.000088,0.311976,0.443258,-0.139304,0.128820
545,-0.380301,-0.049407,0.197215,0.082804,0.339951,0.215736,-0.094930,-0.486161,0.360148,0.722575,0.440493,-0.324363,0.115756,0.172164,0.087283,0.066406,0.342325,0.433031,-0.188926,0.122479
546,-0.531761,-0.043982,0.245237,-0.022879,0.511313,0.246696,-0.070203,-0.545136,0.423827,0.877201,0.704104,-0.427485,0.073209,0.164042,-0.024819,0.001759,0.432993,0.645637,-0.090666,0.123125
547,-0.523828,0.129768,0.253556,0.169135,0.494537,0.243762,-0.288857,-0.624478,0.639042,1.174993,0.796256,-0.452758,0.067630,0.213186,0.160698,0.042561,0.308038,0.673556,-0.324464,0.204990
548,-0.346082,-0.078842,0.124121,0.002703,0.513410,0.222452,-0.015614,-0.152884,0.580512,0.377489,0.222512,-0.051629,-0.084683,-0.057811,0.049559,0.047865,0.221755,0.582262,0.150176,0.044251
549,-0.384043,-0.085936,0.191554,-0.034860,0.551153,0.271648,-0.023935,-0.212435,0.658241,0.457273,0.308598,-0.072266,-0.053399,-0.029679,0.073057,0.059939,0.274324,0.659430,0.094350,0.034191
550,-0.290009,-0.085798,-0.074620,0.137685,0.218432,0.135456,-0.048566,-0.413308,0.253793,0.476672,0.238977,-0.220253,0.053748,0.007771,-0.013507,-0.037697,0.232735,0.311207,-0.074607,0.069666
551,-0.373237,-0.039949,-0.152310,0.082126,0.128438,0.003682,0.024780,-0.370664,0.101240,0.129749,0.166337,-0.173686,0.065915,-0.016485,-0.013516,0.027104,0.320820,0.205602,-0.036531,-0.079742
552,-0.199498,0.070558,0.159399,0.023181,0.257770,0.126556,-0.048386,-0.318842,0.351355,0.351098,0.273614,-0.191570,-0.011574,0.068230,0.022029,-0.022668,0.198132,0.340154,-0.084080,0.034208
553,-0.083209,0.021393,0.216496,0.024271,0.194873,0.085597,-0.023990,-0.164547,0.232798,0.339348,0.278395,-0.155680,-0.043729,0.102418,-0.029422,-0.020002,0.091272,0.231240,-0.121054,0.062989
554,-0.409313,-0.070309,-0.077153,0.071655,0.145850,0.045197,-0.012349,-0.452140,0.178924,0.309816,0.224550,-0.233678,0.033686,0.044681,0.023691,0.010151,0.389782,0.344120,-0.104594,-0.050133
555,-0.192429,0.027996,0.191733,-0.128549,0.267978,0.010780,0.098645,0.025618,0.217084,0.181253,0.274173,-0.039891,-0.155210,-0.091160,-0.014931,-0.032694,0.128833,0.357307,-0.013311,-0.067675
556,-0.551925,-0.036674,-0.057397,0.026218,0.376814,0.134145,0.043303,-0.510373,0.373688,0.428600,0.389837,-0.225281,0.074933,-0.013281,0.053956,0.037333,0.455593,0.476708,-0.176466,-0.153264
557,-0.474927,-0.127396,-0.073434,0.175046,0.277387,0.174510,0.029210,-0.604645,0.395389,0.448119,0.337443,-0.322502,0.090610,0.090813,-0.015115,0.165086,0.382802,0.371613,-0.146037,-0.004580
558,-0.438404,-0.045198,0.077190,0.048267,0.327831,0.126578,-0.017113,-0.485263,0.340560,0.504047,0.440320,-0.304713,0.020824,0.073318,0.005109,0.062210,0.344217,0.451135,-0.086715,0.052159
559,-0.412464,-0.096965,0.042182,0.058199,0.176968,0.092165,-0.039265,-0.492634,0.295625,0.430987,0.344423,-0.286152,0.086014,0.108990,-0.009967,0.032986,0.377841,0.340630,-0.194388,0.037054
560,-0.503929,-0.016546,-0.003792,-0.003637,0.355451,0.137765,0.019514,-0.585155,0.424953,0.654264,0.499635,-0.297256,0.028222,0.097345,-0.013596,0.023876,0.485375,0.520847,-0.176523,-0.047254
561,-0.453334,-0.042939,0.110928,0.052116,0.265568,0.232092,-0.113058,-0.617469,0.378488,0.725400,0.487230,-0.314673,0.019083,0.160161,-0.073585,0.011666,0.479788,0.524783,-0.278265,0.097533
562,-0.420087,-0.095383,-0.121387,0.158394,0.169886,0.127137,0.044399,-0.504902,0.298074,0.357084,0.205872,-0.264174,0.121738,0.070443,0.052088,0.144887,0.299727,0.296139,-0.106593,-0.007156
563,-0.342440,-0.208074,-0.108268,-0.081833,0.033984,-0.079785,-0.066649,-0.614997,0.228066,0.173083,0.245135,-0.318096,0.199890,0.313757,0.004802,0.090069,0.559855,0.267130,-0.260294,-0.025513
564,-0.288314,-0.026137,-0.033712,-0.003471,0.202332,0.054761,0.003270,-0.353865,0.250075,0.246113,0.213839,-0.125871,0.049584,-0.011289,0.069547,0.013086,0.261776,0.220879,-0.157674,-0.123406
565,-0.413220,-0.027539,-0.001316,0.011474,0.291280,0.079701,0.028778,-0.348789,0.313783,0.322046,0.332460,-0.180660,0.050978,-0.017664,0.070875,0.039182,0.334619,0.356345,-0.151168,-0.095202
566,-0.177134,0.027993,0.067385,0.125158,0.219810,0.041718,-0.035437,-0.296281,0.321132,0.442682,0.313102,-0.112824,0.008158,0.103706,0.039100,0.060796,0.127088,0.302528,-0.150124,0.051604
567,-0.142232,0.002691,0.145420,-0.537067,0.257263,-0.010944,0.092021,0.044519,0.011901,0.333724,0.512031,-0.270165,-0.063152,0.041223,-0.052889,0.130183,0.166796,0.376756,0.044779,0.058048
568,-0.262250,-0.026678,0.140653,-0.525548,0.327019,0.054075,0.070759,-0.002195,0.168301,0.446666,0.524951,-0.279006,-0.095833,-0.083708,-0.137129,0.167909,0.295648,0.307135,0.110736,0.097528
569,-0.067322,-0.262833,0.065520,-0.157208,0.254494,0.258165,0.107456,-0.335116,0.481662,0.310766,0.420970,-0.297899,-0.021713,0.325696,-0.038659,0.065413,0.567520,0.370467,-0.211096,0.091964
570,-0.262984,-0.061093,0.349511,-0.027871,0.586057,0.249106,-0.050078,-0.490951,0.480534,0.798230,0.637120,-0.409483,0.028837,0.189420,0.064780,0.058130,0.365235,0.657591,-0.035615,0.190593
571,-0.332769,0.082131,0.497784,0.200429,0.625501,0.107778,-0.053329,-0.522218,0.391892,1.529154,1.039235,-0.200160,0.026014,0.166467,-0.069031,-0.228925,0.231062,0.656233,-0.444051,0.502415
572,-0.078732,-0.059880,0.187520,0.217419,0.324392,0.128273,-0.001842,-0.261847,0.404340,0.420093,0.367638,-0.032096,0.145864,0.218136,-0.013197,0.189531,0.205676,0.382885,-0.113111,-0.121016
573,-0.168180,-0.086848,0.083926,0.458064,0.172634,0.369395,-0.293289,-0.392919,0.411346,0.821512,-0.006007,-0.263436,0.102622,0.148993,0.235823,-0.086233,-0.181408,0.043430,-0.301100,0.227932
574,-0.290849,0.011774,0.104968,0.246021,0.430991,0.417287,-0.168015,-0.584715,0.625168,1.071419,0.392630,-0.418365,0.099152,0.287552,0.147412,0.081175,0.247691,0.366359,-0.434276,0.274640
575,-0.280988,0.172460,0.142847,0.216966,0.376500,-0.086589,-0.157746,-0.224954,0.186830,0.752222,0.528787,0.125003,0.005487,0.105380,0.118617,-0.149774,0.035947,0.466655,-0.317756,0.148137
576,-0.160410,-0.125838,0.316667,-0.227955,0.229155,0.205483,0.110241,-0.333913,0.438641,0.566047,0.255444,-0.513146,0.164212,0.651632,0.207363,0.193144,0.335489,0.324034,-0.239285,0.119523
577,-0.428582,0.013322,0.372341,0.091089,0.596291,0.344415,-0.199665,-0.511982,0.612692,0.992196,0.619484,-0.399633,0.097918,0.174274,0.076506,0.062373,0.232729,0.500016,-0.234026,0.112171
578,-0.395103,0.061603,0.127512,0.111710,0.474231,0.289614,-0.242943,-0.521027,0.516851,0.970541,0.630922,-0.413166,0.093436,0.074658,0.042028,0.023751,0.279692,0.438574,-0.232756,0.110936
579,-0.410102,-0.058089,0.033953,0.062641,0.337687,0.134578,-0.037566,-0.512651,0.381877,0.569104,0.399546,-0.250335,0.040372,0.077618,0.021228,0.090225,0.382745,0.523080,-0.162671,0.043880
580,-0.254793,-0.012381,0.200565,0.063537,0.242790,0.046331,0.020724,-0.180227,0.242821,0.385149,0.492606,-0.120876,0.045525,0.153273,0.030783,0.134465,0.107067,0.531773,-0.134851,-0.021291
581,-0.347523,-0.036970,0.198083,-0.027983,0.332357,0.189697,-0.011068,-0.281239,0.392177,0.539852,0.418950,-0.224104,-0.041797,0.053129,-0.022658,0.064641,0.272469,0.575313,-0.152844,0.087590
582,-0.257092,0.007689,0.125384,0.033023,0.273845,0.151062,-0.024862,-0.281292,0.278543,0.492800,0.354248,-0.211207,-0.012124,0.086549,-0.002805,0.052889,0.230251,0.353296,-0.062929,0.094319
583,-0.368581,-0.007947,0.209133,0.082483,0.367317,0.100384,-0.120136,-0.402054,0.364263,0.686728,0.539820,-0.281019,0.057116,0.152093,0.009546,0.036018,0.271142,0.540277,-0.193142,0.151444
584,-0.167273,-0.015234,0.152138,0.313135,0.189201,0.023342,-0.028888,-0.212346,0.363278,0.287612,0.299200,0.002839,0.128937,0.097841,-0.066310,0.125135,0.130356,0.259141,-0.175208,-0.136810
585,0.012186,0.250685,0.400240,0.280902,0.154411,-0.013311,-0.159998,-0.029369,0.411979,0.676977,0.226824,-0.016429,0.124876,0.035199,0.021606,-0.082782,-0.046084,0.184409,-0.046318,0.181781
586,-0.742580,-0.036147,-0.412450,0.236417,0.264136,-0.036346,0.043278,-0.823720,0.328223,0.424658,0.414677,-0.316677,0.266955,0.003641,-0.034887,0.030316,0.545143,0.508198,-0.317859,-0.123905
587,-0.551957,-0.104260,-0.376213,0.442023,0.253170,-0.068538,0.007253,-0.702470,0.464292,0.416094,0.221638,-0.168736,0.253148,0.075837,0.087907,0.165541,0.328162,0.414171,-0.351309,-0.104068
588,-0.705608,-0.132801,-0.208254,0.409396,0.266858,0.190946,-0.020960,-0.851719,0.485888,0.651720,0.208150,-0.537798,0.325822,0.077729,0.041811,0.025073,0.564829,0.366045,-0.150153,0.066991
589,-0.386797,-0.281891,-0.102324,0.370706,0.191317,0.182850,-0.038790,-0.696816,0.481471,0.852329,0.363300,-0.176091,0.216831,-0.024455,0.142765,0.199521,0.128077,0.347650,-0.189437,0.264676
590,-0.105994,-0.018119,0.160734,0.288828,0.223271,0.246894,-0.295610,-0.365753,0.415888,0.736332,0.150471,0.050717,0.226206,0.257370,-0.037971,0.022342,0.158254,0.163026,-0.382784,0.173765
591,-0.268995,-0.065323,0.007949,0.280273,0.252761,0.152992,-0.129800,-0.496275,0.586336,0.360598,0.175675,-0.122987,0.173324,0.107825,0.125135,-0.014178,0.133356,0.274544,-0.131983,-0.023256
592,-0.441912,-0.092328,0.166189,-0.002211,0.454265,0.238690,-0.006013,-0.713591,0.611652,0.956182,0.662116,-0.498406,-0.038950,0.060401,-0.029566,-0.061537,0.390851,0.676128,-0.136884,0.137234
593,-0.415102,-0.052968,0.105535,0.083462,0.465031,0.276571,-0.083165,-0.622664,0.695718,0.924301,0.602425,-0.393326,0.107674,0.258064,0.074613,0.124974,0.349567,0.540335,-0.325812,0.207924
594,-0.436945,0.051568,0.285573,-0.268642,0.351202,0.148133,0.028839,-0.321498,0.348996,0.806881,0.693326,-0.377564,-0.153100,0.085188,-0.016571,0.065149,0.371173,0.594112,-0.120428,0.127667
595,-0.420306,-0.333391,-0.048238,0.471237,0.226737,0.333134,-0.048932,-0.605966,0.514967,0.553104,0.134271,-0.088936,0.304007,0.040864,0.201652,-0.004732,0.144847,0.232870,-0.076436,0.168527
596,-0.519766,-0.223431,-0.031318,0.371581,0.383132,0.388112,-0.035845,-0.812977,0.592362,0.839461,0.456418,-0.273150,0.284334,0.148696,0.121477,0.124034,0.315897,0.325707,-0.163473,0.171674
597,-0.186704,0.163112,0.225316,0.065946,0.330760,-0.006452,0.060984,-0.237734,0.006430,0.639198,0.568033,0.040643,-0.066151,0.155428,-0.199627,-0.380824,0.048260,0.354142,-0.143540,0.227192
598,-0.195724,-0.080678,0.124226,-0.094913,0.193895,0.157507,0.065052,-0.320046,0.331966,0.389357,0.395269,-0.165157,-0.008187,0.107759,0.042073,0.050169,0.312617,0.422861,-0.138144,0.080598
599,-0.296477,-0.032392,0.111878,0.219268,0.305953,0.109772,-0.002609,-0.354196,0.320494,0.664992,0.363663,-0.209220,0.080809,0.073891,-0.003883,0.062529,0.274205,0.355577,-0.126527,0.101448
600,-0.445663,0.084968,0.049177,0.205505,0.225375,0.216545,-0.197086,-0.426783,0.248020,0.593000,0.269538,-0.304402,0.096155,0.123946,0.136683,-0.072673,0.145311,0.250162,-0.173343,0.144294
601,-0.595738,-0.084033,-0.282691,0.096001,0.241473,0.071395,0.105196,-0.555707,0.233581,0.231665,0.251488,-0.284990,0.076392,0.013166,-0.032849,0.035718,0.524352,0.441165,-0.110179,-0.217499
602,-0.459323,0.027891,0.195463,0.260555,0.272524,0.341974,-0.296929,-0.523470,0.498380,0.871796,0.380637,-0.293129,0.103220,0.278571,0.226515,-0.041079,0.126903,0.396650,-0.231095,0.281680
603,-0.510809,-0.058224,0.224416,0.655407,0.413653,0.718061,-1.093577,-0.791445,0.520745,1.657209,0.146481,-0.236784,0.242277,0.515463,0.371446,-0.180800,0.201110,0.115323,-0.421206,0.046385
604,-0.467388,0.106494,0.265711,0.322786,0.248227,0.361908,-0.534688,-0.646989,0.590028,1.113967,0.426689,-0.192664,0.118246,0.372883,0.182831,-0.130324,0.137191,0.414917,-0.342965,0.415069
605,-0.332107,0.032477,0.072064,-0.041917,0.327194,0.099678,0.030987,-0.299138,0.278079,0.399753,0.352693,-0.164017,-0.003586,0.021032,0.023059,0.009599,0.296183,0.318345,-0.151800,-0.099149
606,-0.389619,-0.067025,0.178469,0.071567,0.667837,0.352934,-0.018035,-0.056354,0.516065,0.447765,0.202824,-0.031708,-0.146527,-0.213141,0.134532,-0.013860,0.351928,0.562438,0.369867,-0.132248
607,-0.651197,-0.084805,0.232847,0.019768,0.824819,0.428516,0.013927,-0.365895,0.936386,0.706846,0.446455,-0.128561,-0.067108,-0.094468,0.033197,0.095595,0.515462,0.983925,0.208007,0.019264
608,-0.359524,-0.024651,0.041027,0.078668,0.262460,0.040199,-0.153200,-0.494192,0.279656,0.742987,0.453341,-0.275533,0.184310,0.088604,0.022856,0.176481,0.281998,0.554236,-0.363593,0.220170
609,-0.270610,-0.043258,0.161445,-0.515304,0.287680,0.055631,0.105998,-0.041492,0.167403,0.466427,0.532714,-0.214835,-0.087431,-0.034019,-0.140542,0.139924,0.297411,0.327569,0.114870,0.078948
610,-0.225699,-0.026200,0.167403,-0.575098,0.277450,0.062035,0.092987,-0.002815,0.077918,0.425508,0.557670,-0.312981,-0.086971,-0.056409,-0.097642,0.172638,0.277796,0.330709,0.068148,0.101441
611,-0.133858,-0.016234,-0.051395,0.252180,0.232514,0.096224,-0.279939,-0.272547,0.216217,0.408132,0.295024,-0.097629,0.087018,-0.027399,0.119116,-0.142231,-0.015274,0.114366,-0.264578,-0.088577
612,-0.349896,0.082125,0.229147,0.047328,0.292919,0.055255,-0.087068,-0.258039,0.261637,0.850342,0.637108,-0.068352,0.018533,0.070265,0.027410,-0.141011,0.088963,0.497620,-0.189659,0.243096
613,-0.293396,-0.057145,0.206768,0.155818,0.353189,0.196504,-0.043252,-0.367808,0.422683,0.583442,0.487798,-0.205308,0.083291,0.149254,0.003272,0.066744,0.286750,0.476898,-0.152349,0.003988
614,-0.245208,0.029078,0.445993,-0.569859,0.533621,0.003968,0.154683,-0.018456,0.233702,0.624018,0.697369,-0.198820,-0.217628,0.041043,-0.091820,0.110064,0.184174,0.571808,0.188402,0.156701
615,-0.264870,0.037749,0.435692,-0.626494,0.546523,-0.001691,0.157228,0.064146,0.219737,0.646186,0.756136,-0.168191,-0.211659,-0.006857,-0.140027,0.128765,0.184745,0.578571,0.218600,0.146051
616,-0.098795,0.120194,0.405680,0.047899,0.295619,-0.152692,-0.075030,-0.099130,0.248347,0.866881,0.693390,0.142848,-0.042054,0.098146,-0.035857,-0.170016,-0.103027,0.389490,-0.292800,0.379015
617,-0.213704,0.178187,0.366863,0.133112,0.476034,0.041218,0.002857,-0.347093,0.353167,1.018842,0.735925,-0.137239,-0.022104,0.134414,-0.070373,-0.156220,0.214861,0.592057,-0.230890,0.315425
618,-0.540055,0.052625,0.318039,0.168743,0.514506,0.374746,-0.181979,-0.591651,0.663748,1.027864,0.795372,-0.533633,0.106400,0.182780,0.101285,-0.076189,0.344224,0.681186,-0.171217,0.195700
619,-0.367035,-0.070971,0.209375,0.155484,0.384092,0.138046,-0.046506,-0.470463,0.509946,0.652857,0.450244,-0.192079,0.070569,0.214180,0.027296,0.073663,0.299002,0.516281,-0.140230,0.154048
620,-0.484735,-0.092426,-0.082163,0.341824,0.093604,0.114903,-0.217735,-0.513133,0.194750,0.576411,0.118455,-0.180887,0.356948,0.031860,0.183214,-0.102952,0.136424,0.247289,-0.220184,0.205334
621,-0.373622,-0.026868,0.172856,0.262544,0.373513,0.221674,-0.061073,-0.367052,0.337661,0.666534,0.381359,-0.272847,0.041989,0.098529,0.097420,0.084424,0.227013,0.375328,-0.027525,-0.027815
622,-0.223920,-0.058945,0.004915,0.100231,0.108352,0.029486,-0.090499,-0.273102,0.092392,0.402414,0.166935,-0.150395,0.061704,-0.011838,-0.032595,0.080072,0.289073,0.312639,-0.087991,0.046680
623,-0.288544,-0.159158,-0.062989,0.071297,0.139949,0.063469,0.034022,-0.478051,0.312466,0.420497,0.242096,-0.107243,0.099399,0.148714,0.030170,0.033531,0.323665,0.300016,-0.047001,0.051562
624,-0.340095,-0.094590,-0.039554,0.068901,0.203332,0.130117,0.027752,-0.490741,0.348896,0.421482,0.306593,-0.188596,0.034719,0.029226,-0.015436,0.068469,0.316145,0.391918,-0.101375,-0.046585
625,-0.396583,-0.085482,-0.001560,0.026418,0.264011,0.163630,-0.015113,-0.538898,0.376427,0.601028,0.454385,-0.236894,0.071431,0.105042,-0.047431,0.053256,0.360339,0.423610,-0.141541,0.057453
626,-0.587916,-0.089798,-0.178078,0.057518,0.225671,0.028519,0.017920,-0.556764,0.258022,0.362533,0.345493,-0.307239,0.067665,-0.013502,-0.016722,0.074866,0.463705,0.460277,-0.109657,-0.087727
627,-0.469954,-0.056545,0.041870,0.087869,0.328398,0.136238,-0.029318,-0.536132,0.366366,0.569114,0.442912,-0.271675,0.080892,0.058043,0.019530,0.011041,0.369078,0.478918,-0.187668,0.043662
628,-0.561525,-0.007615,0.040692,-0.008810,0.398547,0.175888,-0.054887,-0.687269,0.494574,0.866957,0.657040,-0.381668,0.006907,0.111289,-0.033435,0.030446,0.491815,0.640699,-0.203931,0.042050
